Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"valentino,-rosso,-matte,-cream-lipstick,-403a,-refillable,-3.5-g","Valentino, Rosso, Matte, Cream Lipstick, 403A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273229142,32.85,56.00,12,https://www.mewse.ro/images/produse/valentino-rosso-matte-cream-lipstick-403r-refillable-3-5-g-1715941183.png
"valentino,-rosso,-matte,-cream-lipstick,-409a,-refillable,-3.5-g","Valentino, Rosso, Matte, Cream Lipstick, 409A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273229159,32.88,56.00,8,https://www.mewse.ro/images/produse/valentino-rosso-matte-cream-lipstick-409a-refillable-3-5-g-1715941279.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-100r,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 100R, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273229067,32.85,56.00,6,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-100r-refillable-3-5-g-1715941542.jpg
"valentino,-rosso,-satin-finish,-cream-lipstick,-101a,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 101A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273229074,32.88,56.00,16,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-101a-refillable-3-5-g-1715942670.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-104r,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 104R, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273229128,32.88,56.00,12,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-104r-refillable-3-5-g-1715942646.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-106a,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 106A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273229050,32.88,56.00,15,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-106a-refillable-3-5-g-1715943516.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-205a,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 205A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273228992,32.88,56.00,13,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-205a-refillable-3-5-g-1715943537.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-209a,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 209A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273228985,32.88,56.00,46,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-209a-refillable-3-5-g-1715943583.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-213r,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 213R, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273228916,32.88,56.00,23,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-213r-refillable-3-5-g-1715943633.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-22r,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 22R, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273228831,32.88,56.00,7,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-22r-refillable-3-5-g-1715942693.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-22r,-refill,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 22R, Refill, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273231947,24.56,42.00,5,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-22r-refill-3-5-g-1715943078.jpeg
"valentino,-rosso,-satin-finish,-cream-lipstick,-300r,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 300R, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273229111,32.88,56.00,11,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-300r-refillable-3-5-g-1715942581.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-404r,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 404R, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273228978,32.85,56.00,12,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-404r-refillable-3-5-g-1715942599.png
"valentino,-rosso,-satin-finish,-cream-lipstick,-505r,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 505R, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273228886,32.88,56.00,8,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-505r-refillable-3-5-g-1715942625.png
"valentino,-eye2cheek,--blush-&-eyeshadow-compact,-01,-born-in-roma,-3.6-g","Valentino, Eye2Cheek,  Blush & Eyeshadow Compact, 01, Born In Roma, 3.6 g",<p>Valentino - Regular</p>,Valentino,Makeup / Cheeks,"For Women, Regular, Cheeks",TRUE,Title,Default Title,3614273863445,30.71,52.00,4,https://www.mewse.ro/images/produse/valentino-eye2cheek-blush-eyeshadow-compact-01-3-6-g-1715249384.jpg
"valentino,-eye2cheek,--blush-&-eyeshadow-compact,-04,-sweet-rebel,-3.6-g","Valentino, Eye2Cheek,  Blush & Eyeshadow Compact, 04, Sweet Rebel, 3.6 g",<p>Valentino - Regular</p>,Valentino,Makeup / Cheeks,"For Women, Regular, Cheeks",TRUE,Title,Default Title,3614273863476,30.78,52.00,1,https://www.mewse.ro/images/produse/valentino-eye2cheek-blush-eyeshadow-compact-04-3-6-g-1715249440.jpg
"valentino,-eye2cheek,--blush-&-eyeshadow-compact,-05,-rosso-valentino,-3.6-g","Valentino, Eye2Cheek,  Blush & Eyeshadow Compact, 05, Rosso Valentino, 3.6 g",<p>Valentino - Regular</p>,Valentino,Makeup / Cheeks,"For Women, Regular, Cheeks",TRUE,Title,Default Title,3614273863483,30.71,52.00,3,https://www.mewse.ro/images/produse/valentino-eye2cheek-blush-eyeshadow-compact-04-sweet-rebel-3-6-g-1715249640.jpg
"valentino,-eye2cheek,--blush-&-eyeshadow-compact,-09,-poudre,-3.6-g","Valentino, Eye2Cheek,  Blush & Eyeshadow Compact, 09, Poudre, 3.6 g",<p>Valentino - Regular</p>,Valentino,Makeup / Cheeks,"For Women, Regular, Cheeks",TRUE,Title,Default Title,3614273863520,30.78,52.00,5,https://www.mewse.ro/images/produse/valentino-eye2cheek-blush-eyeshadow-compact-08-roman-sky-3-6-g-1715249777.jpg
"valentino,-go-cushion,-compact-foundation,-la1,-spf-50,-refillable,-14-g","Valentino, Go Cushion, Compact Foundation, LA1, SPF 50, Refillable, 14 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,4935421758710,63.00,105.00,10,https://www.mewse.ro/images/produse/valentino-go-cushion-compact-foundation-la1-spf-50-refillable-14-g-1715250911.jpg
"valentino,-go-cushion,-compact-foundation,-ligr2,-spf-50,-refillable,-14-g","Valentino, Go Cushion, Compact Foundation, LIGR2, SPF 50, Refillable, 14 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,4935421758659,61.45,105.00,10,https://www.mewse.ro/images/produse/valentino-go-cushion-compact-foundation-ligr2-spf-50-refillable-14-g-1715251180.jpg
"valentino,-go-cushion,-compact-foundation,-ln1,-spf-50,-refillable,-14-g","Valentino, Go Cushion, Compact Foundation, LN1, SPF 50, Refillable, 14 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,4935421758680,61.45,105.00,18,https://www.mewse.ro/images/produse/valentino-go-cushion-compact-foundation-ln1-spf-50-refillable-14-g-1715251029.jpg
"valentino,-go-cushion,-compact-foundation,-ln2,-spf-50,-refillable,-14-g","Valentino, Go Cushion, Compact Foundation, LN2, SPF 50, Refillable, 14 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,4935421758697,61.45,105.00,7,https://www.mewse.ro/images/produse/valentino-go-cushion-compact-foundation-ln2-spf-50-refillable-14-g-1715251115.jpg
"valentino,-go-cushion,-compact-foundation,-ln3,-spf-50,-refillable,-14-g","Valentino, Go Cushion, Compact Foundation, LN3, SPF 50, Refillable, 14 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,4935421758703,61.45,105.00,8,https://www.mewse.ro/images/produse/valentino-go-cushion-compact-foundation-ln2-spf-50-refillable-14-g-1715251138.jpg
"valentino,-color-flip,-eyeshadow-palette,-01,-refill,-8-shades,-17.6-g","Valentino, Color-Flip, Eyeshadow Palette, 01, Refill, 8 Shades, 17.6 g",<p>Valentino - Regular</p>,Valentino,Makeup / Eyes,"For Women, Regular, Eyes",TRUE,Title,Default Title,3614273662772,57.88,98.00,3,https://www.mewse.ro/images/produse/valentino-color-flip-eyeshadow-palette-01-refill-8-shades-17-6-g-1725367359.jpg
"valentino,-dreamdust,-loose-glitter-eyeshadow,-01,-silver,-3.1-g","Valentino, Dreamdust, Loose Glitter Eyeshadow, 01, Silver, 3.1 g",<p>Valentino - Regular</p>,Valentino,Makeup / Eyes,"For Women, Regular, Eyes",TRUE,Title,Default Title,4936968803468,18.96,32.00,12,https://www.mewse.ro/images/produse/valentino-dreamdust-loose-glitter-eyeshadow-01-silver-3-1-g-1725368105.jpg
"valentino,-go-clutch,-glow,-compact-powder,-02,-light,-4.2-g","Valentino, Go-Clutch, Glow, Compact Powder, 02, Light, 4.2 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273230926,120.32,205.00,5,https://www.mewse.ro/images/produse/valentino-go-clutch-glow-compact-powder-02-light-4-2-g-1725369963.jpg
"valentino,-go-clutch,-glow,-compact-powder,-03,-medium,-4.2-g","Valentino, Go-Clutch, Glow, Compact Powder, 03, Medium, 4.2 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273230933,120.32,205.00,12,https://www.mewse.ro/images/produse/valentino-go-clutch-glow-compact-powder-02-light-4-2-g-1725370000.jpg
"valentino,-go-clutch,-glow,-compact-powder,-01,-very-light,-refill,-4.2-g","Valentino, Go-Clutch, Glow, Compact Powder, 01, Very Light, Refill, 4.2 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273230919,36.64,56.00,16,https://www.mewse.ro/images/produse/valentino-go-clutch-glow-compact-powder-01-very-light-refill-4-2-g-1725370373.jpg
"valentino,-trio,-eyebrow-cream-pencil,-02,-brown,-1.8-g","Valentino, Trio, Eyebrow Cream Pencil, 02, Brown, 1.8 g",<p>Valentino - Regular</p>,Valentino,Makeup / Eyebrows,"For Women, Regular, Eyebrows",TRUE,Title,Default Title,3614273230247,23.64,40.00,6,https://www.mewse.ro/images/produse/valentino-trio-eyebrow-cream-pencil-02-brown-8-g-1725366798.jpg
"valentino,-twin-liner,-double-ended,-gel-pencil-eyeliner,-01,-black-&-nero,-8-g","Valentino, Twin Liner, Double-Ended, Gel Pencil Eyeliner, 01, Black & Nero, 8 g",<p>Valentino - Regular</p>,Valentino,Makeup / Eyes,"For Women, Regular, Eyes",TRUE,Title,Default Title,3614273230056,23.70,40.00,5,https://www.mewse.ro/images/produse/valentino-twin-liner-double-ended-gel-pencil-eyeliner-01-black-8-g-1725368538.jpg
"valentino,-twin-liner,-double-ended,-gel-pencil-eyeliner,-02,-black-&-rosso,-8-g","Valentino, Twin Liner, Double-Ended, Gel Pencil Eyeliner, 02, Black & Rosso, 8 g",<p>Valentino - Regular</p>,Valentino,Makeup / Eyes,"For Women, Regular, Eyes",TRUE,Title,Default Title,3614273230063,23.62,40.00,18,https://www.mewse.ro/images/produse/valentino-twin-liner-double-ended-gel-pencil-eyeliner-02-black-8-g-1725368700.jpg
"valentino,-very-valentino,-cream-concealer,-02,-deep-rose,-6.5-ml","Valentino, Very Valentino, Cream Concealer, 02, Deep Rose, 6.5 ml",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273459525,20.52,35.00,13,https://www.mewse.ro/images/produse/valentino-very-valentino-cream-concealer-02-6-5-ml-1725371551.jpg
"valentino,-very-valentino,-cream-concealer,-02,-ligr-2,-6.5-ml","Valentino, Very Valentino, Cream Concealer, 02, Ligr 2, 6.5 ml",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273753241,20.52,35.00,1,https://www.mewse.ro/images/produse/valentino-very-valentino-cream-concealer-02-ligr-2-6-5-ml-1725372467.jpg
"valentino,-go-clutch,-glow,-compact-powder,-00,-bronze,-4.2-g","Valentino, Go-Clutch, Glow, Compact Powder, 00, Bronze, 4.2 g",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273230896,120.55,205.00,11,https://www.mewse.ro/images/produse/valentino-go-clutch-glow-compact-powder-00-bronze-4-2-g-1725373206.jpg
"valentino,-magnificent,-volumizing,-mascara,-01,-black,-10-ml","Valentino, Magnificent, Volumizing, Mascara, 01, Black, 10 ml",<p>Valentino - Regular</p>,Valentino,Makeup / Eyes,"For Women, Regular, Eyes",TRUE,Title,Default Title,3614273232517,18.95,32.00,11,https://www.mewse.ro/images/produse/valentino-magnificent-volumizing-mascara-01-black-10-ml-1725384681.jpg
"valentino,-very-valentino,-cream-concealer,-ln2,-6.5-ml","Valentino, Very Valentino, Cream Concealer, LN2, 6.5 ml",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273753203,20.52,35.00,11,https://www.mewse.ro/images/produse/valentino-very-valentino-cream-concealer-ln2-deep-rose-6-5-ml-1725372754.jpg
"valentino,-very-valentino,-cream-concealer,-ma2,-6.5-ml","Valentino, Very Valentino, Cream Concealer, MA2, 6.5 ml",<p>Valentino - Regular</p>,Valentino,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614273459501,20.52,35.00,14,https://www.mewse.ro/images/produse/valentino-very-valentino-cream-concealer-02-deep-rose-6-5-ml-1725372787.jpg
"valentino,-rosso,-matte,-cream-lipstick,-219a,-refillable,-3.5-g","Valentino, Rosso, Matte, Cream Lipstick, 219A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273323017,23.42,40.00,9,https://www.mewse.ro/images/produse/valentino-rosso-matte-cream-lipstick-219a-refillable-3-5-g-1725384968.jpg
"valentino,-rosso,-satin-finish,-cream-lipstick,-217a,-refillable,-3.5-g","Valentino, Rosso, Satin Finish, Cream Lipstick, 217A, Refillable, 3.5 g",<p>Valentino - Regular</p>,Valentino,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614273232456,23.42,40.00,14,https://www.mewse.ro/images/produse/valentino-rosso-satin-finish-cream-lipstick-217a-refillable-3-5-g-1725385472.jpg
"victoria's-secret,-get-glossed,-lip-gloss,-charmed,-5-ml","Victoria's Secret, Get Glossed, Lip Gloss, Charmed, 5 ml",<p>Victoria`s Secret - Regular</p>,Victoria`s Secret,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,667548139076,7.96,10.00,88,https://www.mewse.ro/images/produse/victoria-s-secret-get-glossed-lip-gloss-charmed-5-ml-1727350903.jpg
"victoria's-secret,-velvet-matte,-cream-lip-stain,-liquid-lipstick,-perfection,-3-ml","Victoria's Secret, Velvet Matte, Cream Lip Stain, Liquid Lipstick, Perfection, 3 ml",<p>Victoria`s Secret - Regular</p>,Victoria`s Secret,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,667547503489,11.93,15.00,39,https://www.mewse.ro/images/produse/victoria-s-secret-velvet-matte-cream-lip-stain-liquid-lipstick-perfection-3-ml-1727351221.jpg
"victoria's-secret,-velvet-matte,-cream-lip-stain,-liquid-lipstick,-adore,-3-ml","Victoria's Secret, Velvet Matte, Cream Lip Stain, Liquid Lipstick, Adore, 3 ml",<p>Victoria`s Secret - Regular</p>,Victoria`s Secret,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,667547503472,11.93,15.00,58,https://www.mewse.ro/images/produse/victoria-s-secret-velvet-matte-cream-lip-stain-liquid-lipstick-adore-5-pcs-3-ml-1726651382.png
"yves-saint-laurent,-tatouage-couture-the-metallics,-matte-lip-stain,-liquid-lipstick,-101,-chrome-red-clash,-6-ml","Yves Saint Laurent, Tatouage Couture The Metallics, Matte Lip Stain, Liquid Lipstick, 101, Chrome Red Clash, 6 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614272202689,18.98,50.00,2,https://www.mewse.ro/images/produse/yves-saint-laurent-tatouage-couture-the-metallics-matte-lip-stain-liquid-lipstick-101-chrome-red-clash-6-ml-0-3614272202689-1672848263.jpg
"yves-saint-laurent,-water-stain,-fresh-glossy-stain,-lip-gloss,-607,-inondation-orange,-5.9-ml","Yves Saint Laurent, Water Stain, Fresh Glossy Stain, Lip Gloss, 607, Inondation Orange, 5.9 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614272559585,15.41,50.00,3,https://www.mewse.ro/images/produse/yves-saint-laurent-water-stain-fresh-glossy-stain-lip-gloss-607-inondation-orange-5-9-ml-0-3614272559585-1672858287.jpg
"yves-saint-laurent,-water-stain,-fresh-glossy-stain,-lip-gloss,-618,-wet-vermilion,-5.9-ml","Yves Saint Laurent, Water Stain, Fresh Glossy Stain, Lip Gloss, 618, Wet Vermilion, 5.9 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614272556591,15.41,50.00,2,https://www.mewse.ro/images/produse/yves-saint-laurent-water-stain-fresh-glossy-stain-lip-gloss-618-wet-vermilion-5-9-ml--1672858593.jpg
"yves-saint-laurent,-touche-eclat-all-in-one-glow,-natural-medium-coverage,-liquid-foundation,-b-70,-mocha,-spf-23,-30-ml","Yves Saint Laurent, Touche Eclat All-In-One Glow, Natural Medium Coverage, Liquid Foundation, B 70, Mocha, SPF 23, 30 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614271944023,25.35,60.00,4,https://www.mewse.ro/images/produse/yves-saint-laurent-touche-eclat-all-in-one-glow-natural-medium-coverage-liquid-foundation-b-70-mocha-spf-23-30-ml-0-3614271944023-1672859292.jpg
"yves-saint-laurent,-touche-eclat-le-cushion-collector,-customizable-radiance-&-coverage,-compact-foundation,-b-20,-ivory,-spf-50,-15-g","Yves Saint Laurent, Touche Eclat Le Cushion Collector, Customizable Radiance & Coverage, Compact Foundation, B 20, Ivory, SPF 50, 15 g",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Face,"For Women, Regular, Face",TRUE,Title,Default Title,3614272003767,19.68,63.00,18,https://www.mewse.ro/images/produse/yves-saint-laurent-touche-eclat-le-cushion-collector-customizable-radiance-coverage-compact-foundation-b-20-ivory-spf-50-15-g-0-3614272003767-1672867300.jpg
"yves-saint-laurent,-volupte-liquid-colour-balm,-lasting-care,-lip-balm,-3,-show-me-peach,-6-ml","Yves Saint Laurent, Volupte Liquid Colour Balm, Lasting Care, Lip Balm, 3, Show Me Peach, 6 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614271799302,15.39,50.00,1,https://www.mewse.ro/images/produse/yves-saint-laurent-volupte-liquid-colour-balm-lasting-care-lip-balm-3-show-me-peach-6-ml-0-3614271799302-1672913720.jpg
"yves-saint-laurent,-volupte-liquid-colour-balm,-lasting-care,-lip-balm,-5,-watch-me-orange,-6-ml","Yves Saint Laurent, Volupte Liquid Colour Balm, Lasting Care, Lip Balm, 5, Watch Me Orange, 6 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614271799326,15.27,50.00,104,https://www.mewse.ro/images/produse/yves-saint-laurent-volupte-liquid-colour-balm-lasting-care-lip-balm-5-watch-me-orange-6-ml-0-3614271799326-1672868008.jpg
"yves-saint-laurent,-volupte-liquid-colour-balm,-lasting-care,-lip-balm,-8,-excite-me-pink,-6-ml","Yves Saint Laurent, Volupte Liquid Colour Balm, Lasting Care, Lip Balm, 8, Excite Me Pink, 6 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614271799517,17.28,50.00,76,https://www.mewse.ro/images/produse/yves-saint-laurent-volupte-liquid-colour-balm-lasting-care-lip-balm-8-excite-me-pink-6-ml-1690438081.png
"yves-saint-laurent,-the-slim,-sheer-matte,-cream-lipstick,-108,-rouge-devetu,-2-g","Yves Saint Laurent, The Slim, Sheer Matte, Cream Lipstick, 108, Rouge Devetu, 2 g",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614272609532,15.41,50.00,2,https://www.mewse.ro/images/produse/yves-saint-laurent-the-slim-sheer-matte-lipstick-108-rouge-devetu-2-g-0-3614272609532-1672852114.jpg
"yves-saint-laurent,-volupte-plump-in-colour,-fresh-colour-&-shine,-lip-plumper,-4,-exposing-coral,-3.5-g","Yves Saint Laurent, Volupte Plump-In-Colour, Fresh Colour & Shine, Lip Plumper, 4, Exposing Coral, 3.5 g",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614272332973,20.62,50.00,11,https://www.mewse.ro/images/produse/yves-saint-laurent-volupte-plump-in-colour-lip-plumper-4-exposing-coral-3-5-g-0-3614272332973-1672854409.jpg
"yves-saint-laurent,-volupte-plump-in-colour,-fresh-colour-&-shine,-lip-plumper,-5,-delirious-orange,-3.5-g","Yves Saint Laurent, Volupte Plump-In-Colour, Fresh Colour & Shine, Lip Plumper, 5, Delirious Orange, 3.5 g",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614272332980,15.72,50.00,1,https://www.mewse.ro/images/produse/yves-saint-laurent-volupte-plump-in-colour-lip-plumper-5-delirious-orange-3-5-g--1672873355.jpg
"yves-saint-laurent,-vernis-a-levres-the-holographics,-liquid-lipstick,-no.502,-electric-burgundy,-6-ml","Yves Saint Laurent, Vernis A Levres The Holographics, Liquid Lipstick, No.502, Electric Burgundy, 6 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614272049987,15.41,50.00,2,https://www.mewse.ro/images/produse/yves-saint-laurent-vernis-a-levres-the-holographics-liquid-lipstick-no-502-electric-burgundy-6-ml--1675173422.jpg
"yves-saint-laurent,-vinyl-cream,-lip-stain,-liquid-lipstick,-408,-corail-neo-pop,-5.5-ml","Yves Saint Laurent, Vinyl Cream, Lip Stain, Liquid Lipstick, 408, Corail Neo-Pop, 5.5 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614271332639,19.89,50.00,1,https://www.mewse.ro/images/produse/yves-saint-laurent-vinyl-cream-lip-stain-liquid-lipstick-408-corail-neo-pop-5-5-ml-0-3614271332639-1672911767.jpg
"yves-saint-laurent,-ombre-solo,-eyeshadow-palette,-1-shade,-0.21-g-*tester","Yves Saint Laurent, Ombre Solo, Eyeshadow Palette, 1 Shade, 0.21 g *Tester",<p>Yves Saint Laurent - Tester</p>,Yves Saint Laurent,Makeup / Eyes,"For Women, Tester, Eyes",TRUE,Title,Default Title,3365440578630,2.51,12.00,8,https://www.mewse.ro/images/produse/
"yves-saint-laurent,-rouge-pur-couture,-fresh-glossy-stain,-lip-gloss,-205,-pink,-6-ml","Yves Saint Laurent, Rouge Pur Couture, Fresh Glossy Stain, Lip Gloss, 205, Pink, 6 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614270274121,26.67,46.45,1,https://www.mewse.ro/images/produse/yves-saint-laurent-rouge-pur-couture-fresh-glossy-stain-lip-gloss-205-pink-6-ml-1727353882.jpg
"yves-saint-laurent,-rouge-pur-couture,-fresh-glossy-stain,-lip-gloss,-43,-rose-folk,-6-ml","Yves Saint Laurent, Rouge Pur Couture, Fresh Glossy Stain, Lip Gloss, 43, Rose Folk, 6 ml",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,3614271049704,26.65,46.45,1,https://www.mewse.ro/images/produse/yves-saint-laurent-rouge-pur-couture-fresh-glossy-stain-lip-gloss-43-rose-folk-6-ml-1727354003.jpg
"yves-saint-laurent,-dessin-des-levres,-lip-liner,-23,-universal-lip-definer,-0.35-g","Yves Saint Laurent, Dessin Des Levres, Lip Liner, 23, Universal Lip Definer, 0.35 g",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,0043|3614271710215,15.62,30.00,3,https://www.mewse.ro/images/produse/yves-saint-laurent-dessin-des-levres-lip-liner-23-universal-lip-definer-0-35-g-0-3614271710215-1676447998.jpg
"yves-saint-laurent,-dessin-des-levres,-lip-liner,-24,-gradation-black,-0.35-g","Yves Saint Laurent, Dessin Des Levres, Lip Liner, 24, Gradation Black, 0.35 g",<p>Yves Saint Laurent - Regular</p>,Yves Saint Laurent,Makeup / Lips,"For Women, Regular, Lips",TRUE,Title,Default Title,0043|3614271710222,15.62,30.00,2,https://www.mewse.ro/images/produse/yves-saint-laurent-dessin-des-levres-lip-liner-24-gradation-black-0-35-g-0-3614271710222-1676448032.jpeg
