Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"hermes,-h24,-eau-de-toilette,-for-men,-50-ml","Hermes, H24, Eau De Toilette, For Men, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346133500046,45.17,86.00,10,https://www.mewse.ro/images/produse/hermes-h24-eau-de-toilette-for-men-50-ml-1685450201.jpg
"hermes,-h24,-eau-de-toilette,-for-men,-100-ml","Hermes, H24, Eau De Toilette, For Men, 100 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346133500022,59.28,114.00,10,https://www.mewse.ro/images/produse/hermes-h24-eau-de-toilette-for-men-100-ml-1685450234.jpg
"hermes,-h24,-eau-de-parfum,-for-men,-refillable,-50-ml","Hermes, H24, Eau De Parfum, For Men, Refillable, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346130413769,49.89,95.00,18,https://www.mewse.ro/images/produse/hermes-h24-eau-de-parfum-for-men-refillable-50-ml-1685450514.jpg
"hermes,-h24,-eau-de-parfum,-for-men,-refillable,-100-ml","Hermes, H24, Eau De Parfum, For Men, Refillable, 100 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346130413752,66.18,126.00,16,https://www.mewse.ro/images/produse/hermes-h24-eau-de-parfum-for-men-refillable-100-ml-1685451132.jpg
"hermes,-l'ombre-des-merveilles,-eau-de-parfum,-for-women,-30-ml","Hermes, L'Ombre Des Merveilles, Eau De Parfum, For Women, 30 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,3346130008477,40.44,77.00,6,https://www.mewse.ro/images/produse/hermes-l-ombre-des-merveilles-eau-de-parfum-for-men-30-ml-1685367419.jpg
"hermes,-jour-d`hermes,-eau-de-parfum,-for-women,-50-ml-*tester","Hermes, Jour D`Hermes, Eau De Parfum, For Women, 50 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"For Women, Tester, Perfumes",TRUE,Title,Default Title,3346130012481,42.53,109.00,7,https://www.mewse.ro/images/produse/hermes-jour-d-hermes-eau-de-parfum-for-women-50-ml-tester-1694688730.png
"hermes,-l'ombre-des-merveilles,-eau-de-parfum,-for-women,-2-ml-*vial","Hermes, L'Ombre Des Merveilles, Eau De Parfum, For Women, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"For Women, Vial, Perfumes",TRUE,Title,Default Title,3346131797141,1.26,4.90,187,https://www.mewse.ro/images/produse/hermes-l-ombre-des-merveilles-eau-de-parfum-for-women-2-ml-vial-1694424523.jpg
"hermes,-twilly-d'hermes-eau-ginger,-eau-de-parfum,-for-women,-2-ml-*vial","Hermes, Twilly d'Hermes Eau Ginger, Eau De Parfum, For Women, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"For Women, Vial, Perfumes",TRUE,Title,Default Title,3346133203824,1.49,5.10,86,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-ginger-eau-de-parfum-for-women-2-ml-vial-1694685398.jpg
"hermes,-twilly-d'hermes-eau-poivree,-eau-de-parfum,-for-women,-2-ml-*vial","Hermes, Twilly d'Hermes Eau Poivree, Eau De Parfum, For Women, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"For Women, Vial, Perfumes",TRUE,Title,Default Title,3346130009542,1.73,6.00,97,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-poivree-eau-de-parfum-for-women-2-ml-vial-1694689852.png
"hermes,-twilly-d'hermes,-eau-de-parfum,-for-women,-2-ml-*vial","Hermes, Twilly d'Hermes, Eau De Parfum, For Women, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"For Women, Vial, Perfumes",TRUE,Title,Default Title,3346130010463,1.62,4.80,75,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-de-parfum-for-women-2-ml-vial-1694689990.jpg
"hermes,-eau-des-merveilles-bleue,-eau-de-toilette,-for-women,-2-ml-*vial","Hermes, Eau des Merveilles Bleue, Eau De Toilette, For Women, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"For Women, Vial, Perfumes",TRUE,Title,Default Title,3346130009351,1.18,5.66,74,https://www.mewse.ro/images/produse/
"hermes,-un-jardin-sur-la-lagune,-eau-de-toilette,-unisex,-2-ml-*vial","Hermes, Un Jardin Sur La Lagune, Eau De Toilette, Unisex, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"Unisex, Vial, Perfumes",TRUE,Title,Default Title,3346133600128,1.31,5.64,37,https://www.mewse.ro/images/produse/
"hermes,-eau-de-basilic-pourpre,-eau-de-cologne,-unisex,-individual,-100-ml-*tester","Hermes, Eau de Basilic Pourpre, Eau De Cologne, Unisex, Individual, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"Unisex, Tester, Perfumes",TRUE,Title,Default Title,3346130000075,48.63,125.00,4,https://www.mewse.ro/images/produse/hermes-eau-de-basilic-pourpre-eau-de-cologne-unisex-100-ml-tester-1690100069.jpg
"hermes,-eau-de-citron-noir,-eau-de-cologne,-unisex,-individual,-100-ml-*tester","Hermes, Eau de Citron Noir, Eau De Cologne, Unisex, Individual, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"Unisex, Tester, Perfumes",TRUE,Title,Default Title,3346132004941,42.36,125.00,7,https://www.mewse.ro/images/produse/hermes-eau-de-citron-noir-eau-de-cologne-unisex-100-ml-tester-1690100305.jpg
"hermes,-h24,-eau-de-parfum,-for-men,-30-ml","Hermes, H24, Eau De Parfum, For Men, 30 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346130417491,36.78,63.90,36,https://www.mewse.ro/images/produse/hermes-h24-eau-de-parfum-for-men-30-ml-1690031636.jpg
"hermes,-h24,-eau-de-parfum,-for-men,-2-ml-*vial","Hermes, H24, Eau De Parfum, For Men, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"For Men, Vial, Perfumes",TRUE,Title,Default Title,3346130413899,1.19,3.55,12,https://www.mewse.ro/images/produse/hermes-h24-eau-de-parfum-for-men-2-ml-vial-1690093244.jpg
"hermes,-eau-de-basilic-pourpre,-eau-de-cologne,-unisex,-individual,-200-ml","Hermes, Eau de Basilic Pourpre, Eau De Cologne, Unisex, Individual, 200 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,3346130000112,93.03,177.14,4,https://www.mewse.ro/images/produse/hermes-eau-de-basilic-pourpre-eau-de-cologne-unisex-200-ml-1690096187.jpg
"hermes,-h24,-eau-de-toilette,-for-men,-2-ml-*vial","Hermes, H24, Eau De Toilette, For Men, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"For Men, Vial, Perfumes",TRUE,Title,Default Title,3346133500213,1.25,3.50,90,https://www.mewse.ro/images/produse/hermes-h24-eau-de-toilette-for-men-2-ml-vial-1690096360.jpg
"hermes,-kelly-caleche,-parfum,-for-women,-refill,-7.5-ml","Hermes, Kelly Caleche, Parfum, For Women, Refill, 7.5 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,3346131503520,61.99,145.00,1,https://www.mewse.ro/images/produse/hermes-kelly-caleche-parfum-for-women-refill-7-5-ml-1690096515.jpg
"hermes,-eau-de-rhubarbe-ecarlate-,-eau-de-cologne,-unisex,-individual,-2-ml-*vial","Hermes, Eau de Rhubarbe Ecarlate , Eau De Cologne, Unisex, Individual, 2 ml *Vial",<p>Hermes - Vial</p>,Hermes,Fragrance / Perfumes,"Unisex, Vial, Perfumes",TRUE,Title,Default Title,3346130009412,1.06,2.30,141,https://www.mewse.ro/images/produse/hermes-eau-de-rhubarbe-ecarlate-eau-de-cologne-unisex-2-ml-vial-1690096954.jpg
"hermes,-eau-de-gentiane-blanche,-eau-de-cologne,-for-men,-individual,-100-ml-*tester","Hermes, Eau de Gentiane Blanche, Eau De Cologne, For Men, Individual, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"For Men, Tester, Perfumes",TRUE,Title,Default Title,3346132000035,49.98,125.00,1,https://www.mewse.ro/images/produse/hermes-eau-de-gentiane-blanche-eau-de-cologne-for-men-100-ml-tester-1689315314.png
"hermes,-h24,-eau-de-toilette,-for-men,-refillable,-30-ml","Hermes, H24, Eau De Toilette, For Men, Refillable, 30 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346130010951,40.96,77.99,34,https://www.mewse.ro/images/produse/hermes-h24-eau-de-toilette-for-men-refillable-30-ml-1689325000.jpg
"hermes,-eau-d'orange-verte,-eau-de-cologne,-unisex,-individual,-100-ml-*tester","Hermes, Eau d'Orange Verte, Eau De Cologne, Unisex, Individual, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"Unisex, Tester, Perfumes",TRUE,Title,Default Title,3346130493150,37.29,114.00,7,https://www.mewse.ro/images/produse/hermes-eau-d-orange-verte-eau-de-cologne-unisex-100-ml-tester-1686894301.png
"hermes,-eau-d'orange-verte,-eau-de-cologne,-unisex,-individual,-100-ml-*tester","Hermes, Eau d'Orange Verte, Eau De Cologne, Unisex, Individual, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"Unisex, Tester, Perfumes",TRUE,Title,Default Title,3346130493648,37.29,114.00,11,https://www.mewse.ro/images/produse/hermes-eau-d-orange-verte-eau-de-cologne-unisex-100-ml-tester-1686894301.png
"hermes,-un-jardin-apres-la-mousson,-eau-de-toilette,-unisex,-100-ml-*tester","Hermes, Un Jardin Apres la Mousson, Eau De Toilette, Unisex, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"Unisex, Tester, Perfumes",TRUE,Title,Default Title,3346131900107,73.36,123.00,6,https://www.mewse.ro/images/produse/hermes-un-jardin-apres-la-mousson-eau-de-toilette-unisex-100-ml-tester-1686831885.png
"hermes,-l'ombre-des-merveilles,-eau-de-parfum,-for-men,-100-ml","Hermes, L'Ombre Des Merveilles, Eau De Parfum, For Men, 100 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346131797080,79.51,139.00,4,https://www.mewse.ro/images/produse/hermes-l-ombre-des-merveilles-eau-de-parfum-for-men-100-ml-1679901127.jpg
"hermes,-twilly-d'hermes-eau-poivree,-eau-de-parfum,-for-women,-50-ml","Hermes, Twilly d'Hermes Eau Poivree, Eau De Parfum, For Women, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,3346130009481,38.80,102.00,18,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-poivree-eau-de-parfum-for-women-50-ml-1687255962.png
"hermes,-twilly-d'hermes-eau-poivree,-eau-de-parfum,-for-women,-50-ml","Hermes, Twilly d'Hermes Eau Poivree, Eau De Parfum, For Women, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,3346133202513,38.80,102.00,35,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-poivree-eau-de-parfum-for-women-50-ml-1687255962.png
"hermes,-twilly-d'hermes-eau-poivree,-eau-de-parfum,-for-women,-85-ml","Hermes, Twilly d'Hermes Eau Poivree, Eau De Parfum, For Women, 85 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,3346133202506,70.87,139.00,1,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-poivree-eau-de-parfum-for-women-85-ml-0-3346133202506-1673956789.jpg
"hermes,-twilly-d'hermes,-eau-de-parfum,-for-women,-50-ml","Hermes, Twilly d'Hermes, Eau De Parfum, For Women, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,0043|3346133200014,69.13,102.00,1,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-de-parfum-for-women-50-ml--1674299407.jpg
"hermes,-twilly-d'hermes,-eau-de-parfum,-for-women,-50-ml","Hermes, Twilly d'Hermes, Eau De Parfum, For Women, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,3346133200014,53.76,102.00,12,https://www.mewse.ro/images/produse/hermes-twilly-d-hermes-eau-de-parfum-for-women-50-ml--1674299407.jpg
"hermes,-amazone,-eau-de-toilette,-for-women,-100-ml-*tester","Hermes, Amazone, Eau De Toilette, For Women, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"For Women, Tester, Perfumes",TRUE,Title,Default Title,3346130414315,46.30,162.00,8,https://www.mewse.ro/images/produse/hermes-amazone-eau-de-toilette-for-women-100-ml-tester-1686894432.png
"hermes,-amazone,-eau-de-toilette,-for-women,-100-ml-*tester","Hermes, Amazone, Eau De Toilette, For Women, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Fragrance / Perfumes,"For Women, Tester, Perfumes",TRUE,Title,Default Title,3346130690610,46.30,162.00,2,https://www.mewse.ro/images/produse/hermes-amazone-eau-de-toilette-for-women-100-ml-tester-1686894432.png
"hermes,-eau-d'orange-verte,-eau-de-cologne,-unisex,-individual,-100-ml","Hermes, Eau d'Orange Verte, Eau De Cologne, Unisex, Individual, 100 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,3346130493594,59.51,114.00,3,https://www.mewse.ro/images/produse/hermes-eau-d-orange-verte-eau-de-cologne-for-men-100-ml-1685358653.jpg
"hermes,-l'ombre-des-merveilles,-eau-de-parfum,-for-men,-50-ml","Hermes, L'Ombre Des Merveilles, Eau De Parfum, For Men, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,0043|3346131797097,58.34,102.00,11,https://www.mewse.ro/images/produse/hermes-l-ombre-des-merveilles-eau-de-parfum-unisex-50-ml-1678196129.jpg
"hermes,-l'ombre-des-merveilles,-eau-de-parfum,-for-men,-50-ml","Hermes, L'Ombre Des Merveilles, Eau De Parfum, For Men, 50 ml",<p>Hermes - Regular</p>,Hermes,Fragrance / Perfumes,"For Men, Regular, Perfumes",TRUE,Title,Default Title,3346131797097,52.34,102.00,6,https://www.mewse.ro/images/produse/hermes-l-ombre-des-merveilles-eau-de-parfum-unisex-50-ml-1678196129.jpg
"set-herve-gambs:-ombre-patchouli,-room-spray,-10-ml-+-black-couture-flower,-porcelain,-aroma-reed-diffuser,-black","Set Herve Gambs: Ombre Patchouli, Room Spray, 10 ml + Black Couture Flower, Porcelain, Aroma Reed Diffuser, Black",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfume Sets,"Unisex, Regular, Perfume Sets",TRUE,Title,Default Title,3700427646801,55.00,110.00,1,https://www.mewse.ro/images/produse/set-herve-gambs-black-couture-flower-porcelain-aroma-diffuser-black-ombre-patchouli-room-spray-10-ml-1715069261.jpg
"set-herve-gambs:-ecorce-fauve,-room-spray,-10-ml-+-black-couture-flower,-porcelain,-aroma-reed-diffuser,-black","Set Herve Gambs: Ecorce Fauve, Room Spray, 10 ml + Black Couture Flower, Porcelain, Aroma Reed Diffuser, Black",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfume Sets,"Unisex, Regular, Perfume Sets",TRUE,Title,Default Title,3700427646788,55.00,110.00,1,https://www.mewse.ro/images/produse/set-herve-gambs-ecorce-fauve-room-spray-10-ml-black-couture-flower-porcelain-aroma-diffuser-black-1715069656.jpg
"gift-set-herve-gambs:-terre-d'epices,-room-spray,-10-ml-+-black-couture-flower,-porcelain,-aroma-reed-diffuser,-black","Gift Set Herve Gambs: Terre D'epices, Room Spray, 10 ml + Black Couture Flower, Porcelain, Aroma Reed Diffuser, Black",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfume Sets,"Unisex, Regular, Perfume Sets",TRUE,Title,Default Title,3700427646818,55.00,110.00,1,https://www.mewse.ro/images/produse/gift-set-herve-gambs-terre-d-epices-room-spray-10-ml-black-couture-flower-porcelain-aroma-diffuser-black-1715069838.jpg
"herve-gambs,-coup-de-grace,-parfum,-unisex,-100-ml","Herve Gambs, Coup de Grace, Parfum, Unisex, 100 ml",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,3700427646146,90.00,180.00,1,https://www.mewse.ro/images/produse/herve-gambs-parfum-couture-coup-de-grace-parfum-unisex-100-ml--1674541931.jpg
"herve-gambs,-jardin-prive,-parfum,-unisex,-100-ml","Herve Gambs, Jardin Prive, Parfum, Unisex, 100 ml",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,3700427646160,90.00,180.00,4,https://www.mewse.ro/images/produse/herve-gambs-parfum-couture-jardin-prive-parfum-unisex-100-ml--1674542487.png
"herve-gambs,-eden-palace,-parfum,-unisex,-100-ml","Herve Gambs, Eden Palace, Parfum, Unisex, 100 ml",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,3700427648737,55.37,180.00,1,https://www.mewse.ro/images/produse/herve-gambs-eden-palace-parfum-unisex-100-ml--1674542069.jpg
"herve-gambs,-la-baie-des-anges,-eau-de-cologne,-unisex,-individual,-100-ml","Herve Gambs, La Baie des Anges, Eau De Cologne, Unisex, Individual, 100 ml",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,3700427647112,56.70,140.00,1,https://www.mewse.ro/images/produse/herve-gambs-la-baie-des-anges-eau-de-cologne-unisex-100-ml--1674542897.jpg
"herve-gambs,-coup-de-grace,-parfum,-unisex,-100-ml-*tester","Herve Gambs, Coup de Grace, Parfum, Unisex, 100 ml *Tester",<p>Herve Gambs - Tester</p>,Herve Gambs,Fragrance / Perfumes,"Unisex, Tester, Perfumes",TRUE,Title,Default Title,3700427646238,50.09,180.00,1,https://www.mewse.ro/images/produse/herve-gambs-parfum-couture-coup-de-grace-parfum-unisex-100-ml-tester--1674541950.jpg
"herve-gambs,-eden-palace,-parfum,-unisex,-100-ml-*tester","Herve Gambs, Eden Palace, Parfum, Unisex, 100 ml *Tester",<p>Herve Gambs - Tester</p>,Herve Gambs,Fragrance / Perfumes,"Unisex, Tester, Perfumes",TRUE,Title,Default Title,3700427648744,50.09,180.00,1,https://www.mewse.ro/images/produse/herve-gambs-eden-palace-parfum-unisex-100-ml-tester--1674542086.jpg
"herve-gambs,-domaine-du-cap,-eau-de-cologne,-unisex,-100-ml","Herve Gambs, Domaine du Cap, Eau De Cologne, Unisex, 100 ml",<p>Herve Gambs - Regular</p>,Herve Gambs,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,3700427647129,70.00,140.00,7,https://www.mewse.ro/images/produse/herve-gambs-domaine-du-cap-eau-de-cologne-unisex-100-ml-1679047849.jpeg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.4,-eau-de-parfum,-unisex,-120-ml","Histoires de Parfums, This Is Not A Blue Bottle 1.4, Eau De Parfum, Unisex, 120 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,0043|0841317002697,63.36,189.75,11,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-4-eau-de-parfum-unisex-120-ml-1693311040.png
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.4,-eau-de-parfum,-unisex,-120-ml","Histoires de Parfums, This Is Not A Blue Bottle 1.4, Eau De Parfum, Unisex, 120 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,0841317002697,86.24,189.75,30,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-4-eau-de-parfum-unisex-120-ml-1693311040.png
"histoires-de-parfums,-1926-turandot-puccini,-eau-de-parfum,-for-women,-15-ml-*miniature","Histoires de Parfums, 1926 Turandot Puccini, Eau De Parfum, For Women, 15 ml *Miniature",<p>Histoires de Parfums - Miniature</p>,Histoires de Parfums,Fragrance / Perfumes,"For Women, Miniature, Perfumes",TRUE,Title,Default Title,99000000001664,18.54,53.00,6,https://www.mewse.ro/images/produse/histoires-de-parfums-1926-turandot-puccini-eau-de-parfum-for-women-15-ml-1703227993.jpg
"histoires-de-parfums,-7753-,-eau-de-parfum,-for-women,-60-ml","Histoires de Parfums, 7753 , Eau De Parfum, For Women, 60 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,0043|0841317001218,48.42,120.75,4,https://www.mewse.ro/images/produse/histoires-de-parfums-characters-7753-unexpected-mona-eau-de-parfum-for-women-60-ml--1674560044.png
"histoires-de-parfums,-7753-,-eau-de-parfum,-for-women,-60-ml","Histoires de Parfums, 7753 , Eau De Parfum, For Women, 60 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"For Women, Regular, Perfumes",TRUE,Title,Default Title,0841317001218,53.33,120.75,5,https://www.mewse.ro/images/produse/histoires-de-parfums-characters-7753-unexpected-mona-eau-de-parfum-for-women-60-ml--1674560044.png
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.6,-eau-de-parfum,-unisex,-15-ml-*miniature","Histoires de Parfums, This Is Not A Blue Bottle 1.6, Eau De Parfum, Unisex, 15 ml *Miniature",<p>Histoires de Parfums - Miniature</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Miniature, Perfumes",TRUE,Title,Default Title,0043|0841317002833,15.43,43.70,12,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-6-eau-de-parfum-unisex-15-ml--1673454415.jpg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.6,-eau-de-parfum,-unisex,-15-ml-*miniature","Histoires de Parfums, This Is Not A Blue Bottle 1.6, Eau De Parfum, Unisex, 15 ml *Miniature",<p>Histoires de Parfums - Miniature</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Miniature, Perfumes",TRUE,Title,Default Title,0841317002833,17.10,43.70,2,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-6-eau-de-parfum-unisex-15-ml--1673454415.jpg
"histoires-de-parfums,-7753-,-eau-de-parfum,-for-women,-15-ml-*miniature","Histoires de Parfums, 7753 , Eau De Parfum, For Women, 15 ml *Miniature",<p>Histoires de Parfums - Miniature</p>,Histoires de Parfums,Fragrance / Perfumes,"For Women, Miniature, Perfumes",TRUE,Title,Default Title,0841317003700,18.35,43.70,4,https://www.mewse.ro/images/produse/histoires-de-parfums-characters-7753-unexpected-mona-eau-de-parfum-for-women-15-ml-1-0841317003700-1673517610.jpg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.4,-eau-de-parfum,-unisex,-15-ml-*miniature","Histoires de Parfums, This Is Not A Blue Bottle 1.4, Eau De Parfum, Unisex, 15 ml *Miniature",<p>Histoires de Parfums - Miniature</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Miniature, Perfumes",TRUE,Title,Default Title,0043|0841317002710,15.42,43.70,10,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-4-eau-de-parfum-unisex-15-ml--1673452138.jpg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.4,-eau-de-parfum,-unisex,-15-ml-*miniature","Histoires de Parfums, This Is Not A Blue Bottle 1.4, Eau De Parfum, Unisex, 15 ml *Miniature",<p>Histoires de Parfums - Miniature</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Miniature, Perfumes",TRUE,Title,Default Title,0841317002710,18.37,43.70,2,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-4-eau-de-parfum-unisex-15-ml--1673452138.jpg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.6,-eau-de-parfum,-unisex,-60-ml","Histoires de Parfums, This Is Not A Blue Bottle 1.6, Eau De Parfum, Unisex, 60 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,0043|841317002826,49.97,120.75,15,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-6-eau-de-parfum-unisex-60-ml-1-0841317002826-1673454057.jpg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.5,-eau-de-parfum,-unisex,-120-ml","Histoires de Parfums, This is Not A Blue Bottle 1.5, Eau De Parfum, Unisex, 120 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,0043|0841317002819,86.89,189.75,10,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-5-eau-de-parfum-unisex-120-ml-1-0841317002758-1673452236.jpg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.5,-eau-de-parfum,-unisex,-120-ml","Histoires de Parfums, This is Not A Blue Bottle 1.5, Eau De Parfum, Unisex, 120 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,0043|841317002758,80.15,189.75,6,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-5-eau-de-parfum-unisex-120-ml-1-0841317002758-1673452236.jpg
"histoires-de-parfums,-this-is-not-a-blue-bottle-1.5,-eau-de-parfum,-unisex,-120-ml","Histoires de Parfums, This is Not A Blue Bottle 1.5, Eau De Parfum, Unisex, 120 ml",<p>Histoires de Parfums - Regular</p>,Histoires de Parfums,Fragrance / Perfumes,"Unisex, Regular, Perfumes",TRUE,Title,Default Title,0841317002819,79.78,189.75,16,https://www.mewse.ro/images/produse/histoires-de-parfums-this-is-not-a-blue-bottle-1-5-eau-de-parfum-unisex-120-ml-1-0841317002758-1673452236.jpg
"histoires-de-parfums,-1804-george-sand,-eau-de-parfum,-for-women,-120-ml-*tester","Histoires de Parfums, 1804 George Sand, Eau De Parfum, For Women, 120 ml *Tester",<p>Histoires de Parfums - Tester</p>,Histoires de Parfums,Fragrance / Perfumes,"For Women, Tester, Perfumes",TRUE,Title,Default Title,841317000518,46.97,189.75,3,https://www.mewse.ro/images/produse/histoires-de-parfums-characters-1804-eau-de-parfum-for-women-120-ml-tester--1674559267.png
